WKT,SA22018_V1_00,SA22018_V1_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,Shape_X,Shape_Y
"POINT (1757442.887 5449673.1781)",239600,Camborne,0.83508937,0.83508937,1757442.88695,5449673.17805,-41.08897126,174.87453415,1757442.887,5449673.1781
"POINT (1758801.8181 5448645.5746)",239700,Inlet Porirua Harbour,0,7.23251559,1758801.81805,5448645.57455,-41.09795865,174.89097073,1758801.8181,5448645.5746
"POINT (1756791.8418 5448587.8719)",239800,Paremata,1.61589388,2.02185445,1756791.84175,5448587.87185,-41.09886842,174.8670634,1756791.8418,5448587.8719
"POINT (1753219.693 5443446.0923)",239900,Porirua Central,6.72371138,6.72371138,1753219.69295,5443446.09225,-41.14584359,174.82583047,1753219.693,5443446.0923
"POINT (1756452.5287 5446699.8045)",240000,Papakowhai,1.43041419,1.43041419,1756452.52875,5446699.8045,-41.11593264,174.86350564,1756452.5287,5446699.8045
"POINT (1755896.4685 5445342.7319)",240100,Aotea,2.67877685,2.67877685,1755896.4685,5445342.7319,-41.1282577,174.85723027,1755896.4685,5445342.7319
"POINT (1758040.9889 5446956.4442)",240200,Postgate,1.28880125,1.28880125,1758040.98885,5446956.4442,-41.11331454,174.88235004,1758040.9889,5446956.4442
"POINT (1757270.8656 5446230.1235)",240300,Ascot Park,1.119596,1.119596,1757270.8656,5446230.1235,-41.12000324,174.87336814,1757270.8656,5446230.1235
"POINT (1758764.0771 5446512.3977)",240400,Whitby,2.043962,2.043962,1758764.0771,5446512.39775,-41.11717134,174.89107268,1758764.0771,5446512.3977
"POINT (1755730.8299 5443696.1739)",240500,Porirua East,1.21180021,1.21180021,1755730.8299,5443696.1739,-41.14311394,174.85567585,1755730.8299,5443696.1739
"POINT (1759868.9478 5446774.8922)",240600,Endeavour,3.12256529,3.12256529,1759868.94775,5446774.8922,-41.11459136,174.90415779,1759868.9478,5446774.8922
"POINT (1756322.5884 5444063.5957)",240700,Cannons Creek North,1.05691822,1.05691822,1756322.5884,5444063.5957,-41.13969216,174.86263001,1756322.5884,5444063.5957
"POINT (1757803.95 5445125.3503)",240800,Waitangirua,1.22402623,1.22402623,1757803.95,5445125.3503,-41.12984631,174.87999879,1757803.95,5445125.3503
"POINT (1755240.4908 5442762.9954)",240900,Ranui Heights,2.35228065,2.35228065,1755240.4908,5442762.99535,-41.15160958,174.85007214,1755240.4908,5442762.9954
"POINT (1757064.5927 5444321.6989)",241000,Cannons Creek East,1.45604809,1.45604809,1757064.59265,5444321.69885,-41.13722514,174.87140063,1757064.5927,5444321.6989
"POINT (1757036.724 5442903.6871)",241100,Cannons Creek South,1.40795973,1.40795973,1757036.724,5442903.6871,-41.14999717,174.87143178,1757036.724,5442903.6871
"POINT (1779381.7812 5457213.4768)",241200,Akatarawa,334.14446323,334.14446323,1779381.78115,5457213.4768,-41.01655002,175.13338376,1779381.7812,5457213.4768
"POINT (1771135.6531 5446801.9563)",241300,Riverstone Terraces,2.23628296,2.23628296,1771135.6531,5446801.9563,-41.11205217,175.03826653,1771135.6531,5446801.9563
"POINT (1769453.4478 5443872.8876)",241400,Heretaunga,3.2609464,3.2609464,1769453.44775,5443872.88755,-41.13877359,175.01905143,1769453.4478,5443872.8876
"POINT (1777493.8624 5449548.8904)",241500,Birchville-Brown Owl,8.89289537,8.89289537,1777493.86235,5449548.89035,-41.08596013,175.1131529,1777493.8624,5449548.8904
"POINT (1771760.562 5445581.8351)",241600,Poets Block,1.24160609,1.24160609,1771760.56195,5445581.83505,-41.12290419,175.04604601,1771760.562,5445581.8351
"POINT (1770967.9637 5444933.3712)",241700,Brentwood (Upper Hutt City),0.98266197,0.98266197,1770967.96365,5444933.3712,-41.12890914,175.03679072,1770967.9637,5444933.3712
"POINT (1768643.8337 5442392.4409)",241800,Silverstream (Upper Hutt City),2.64413739,2.64413739,1768643.83365,5442392.44085,-41.15226988,175.00981756,1768643.8337,5442392.4409
"POINT (1772761.1135 5445858.6821)",241900,Elderslea,1.39533858,1.39533858,1772761.11345,5445858.6821,-41.1201997,175.05787956,1772761.1135,5445858.6821
"POINT (1771700.9292 5444481.1471)",242000,Trentham North,1.02395903,1.02395903,1771700.92915,5444481.14705,-41.1328255,175.04564394,1771700.9292,5444481.1471
"POINT (1775019.2137 5447012.926)",242100,Totara Park,1.72409486,1.72409486,1775019.2137,5447012.92595,-41.1093256,175.08443163,1775019.2137,5447012.926
"POINT (1771254.6267 5442705.4154)",242200,Trentham South,8.12381624,8.12381624,1771254.62665,5442705.4154,-41.14890544,175.04082561,1771254.6267,5442705.4154
"POINT (1777701.9446 5441686.3262)",242300,Mangaroa,154.55338744,154.55338744,1777701.94455,5441686.3262,-41.1566926,175.11790375,1777701.9446,5441686.3262
"POINT (1773987.4023 5445989.8412)",242400,Ebdentown,0.91106542,0.91106542,1773987.40225,5445989.8412,-41.11875719,175.07244049,1773987.4023,5445989.8412
"POINT (1772989.2134 5444888.46)",242500,Wallaceville,0.69902563,0.69902563,1772989.21335,5444888.45995,-41.12888528,175.06086829,1772989.2134,5444888.46
"POINT (1777072.9938 5447303.4623)",242600,Maoribank,3.48528315,3.48528315,1777072.99375,5447303.4623,-41.10626518,175.10879212,1777072.9938,5447303.4623
"POINT (1780023.0441 5449181.9686)",242700,Te Marua,5.57020885,5.57020885,1780023.04405,5449181.96855,-41.08870706,175.14335145,1780023.0441,5449181.9686
"POINT (1769262.189 5440580.97)",242800,Pinehaven,5.59309645,5.59309645,1769262.189,5440580.96995,-41.16844867,175.01768274,1769262.189,5440580.97
"POINT (1775224.0251 5446111.4074)",242900,Clouston Park,1.15083213,1.15083213,1775224.0251,5446111.40735,-41.11739699,175.08712646,1775224.0251,5446111.4074
"POINT (1774286.3766 5445054.658)",243000,Upper Hutt Central,2.23589494,2.23589494,1774286.3766,5445054.65795,-41.12711172,175.0762649,1774286.3766,5445054.658
"POINT (1760691.1877 5440678.5308)",243100,Belmont Park,29.47168982,29.47168982,1760691.18765,5440678.5308,-41.1693145,174.91554299,1760691.1877,5440678.5308
"POINT (1757607.4599 5436403.3414)",243200,Maungaraki,2.11021735,2.11021735,1757607.45985,5436403.34135,-41.20840978,174.87990307,1757607.4599,5436403.3414
"POINT (1756576.6718 5435623.8642)",243300,Korokoro,1.84942909,1.84942909,1756576.67185,5435623.8642,-41.21562751,174.86781402,1756576.6718,5435623.8642
"POINT (1762981.3631 5440250.3844)",243400,Kelson,5.35771738,5.35771738,1762981.3631,5440250.38435,-41.17271184,174.94294237,1762981.3631,5440250.3844
"POINT (1758735.0039 5436929.7668)",243500,Normandale,1.44706416,1.44706416,1758735.0039,5436929.76675,-41.20345009,174.89320848,1758735.0039,5436929.7668
"POINT (1761118.1493 5438363.8464)",243600,Belmont (Lower Hutt City),2.36254907,2.36254907,1761118.14935,5438363.8464,-41.1900686,174.92123901,1761118.1493,5438363.8464
"POINT (1756715.2173 5434732.7409)",243700,Petone Central,1.29638936,1.29638936,1756715.2173,5434732.74095,-41.22362356,174.86969444,1756715.2173,5434732.7409
"POINT (1759807.5926 5437483.432)",243800,Tirohanga,1.18052999,1.18052999,1759807.59255,5437483.432,-41.19825451,174.90584966,1759807.5926,5437483.432
"POINT (1766124.503 5442062.318)",243900,Manor Park,1.59231711,1.59231711,1766124.503,5442062.31795,-41.1557617,174.9799001,1766124.503,5442062.318
"POINT (1758746.6002 5435754.5957)",244000,Alicetown-Melling,1.25541859,1.25541859,1758746.6002,5435754.5957,-41.21402786,174.89365185,1758746.6002,5435754.5957
"POINT (1764804.118 5440370.3656)",244100,Taita North,1.1455903,1.1455903,1764804.11795,5440370.3656,-41.17126316,174.96462745,1764804.118,5440370.3656
"POINT (1761360.2885 5437325.3257)",244200,Boulcott,1.58246938,1.58246938,1761360.28845,5437325.3257,-41.19937004,174.92439872,1761360.2885,5437325.3257
"POINT (1759849.11 5436319.8042)",244300,Hutt Central North,1.07096977,1.07096977,1759849.11,5436319.8042,-41.20872236,174.90664869,1759849.11,5436319.8042
"POINT (1762779.4584 5438236.4968)",244400,Avalon West,1.21086039,1.21086039,1762779.4584,5438236.4968,-41.19088299,174.94107219,1762779.4584,5438236.4968
"POINT (1765878.2814 5440606.7264)",244500,Stokes Valley Central,1.48841305,1.48841305,1765878.28135,5440606.7264,-41.16891621,174.97736126,1765878.2814,5440606.7264
"POINT (1764313.4217 5438864.0804)",244600,Taita South,3.39953471,3.39953471,1764313.42165,5438864.0804,-41.18492338,174.95918534,1764313.4217,5438864.0804
"POINT (1758466.9161 5434562.1306)",244700,Petone East,1.63004745,1.63004745,1758466.91605,5434562.1306,-41.2248184,174.89062655,1758466.9161,5434562.1306
"POINT (1760064.9099 5435785.3251)",244800,Hutt Central South,1.2941828,1.2941828,1760064.9099,5435785.32505,-41.21349159,174.90936129,1760064.9099,5435785.3251
"POINT (1767205.494 5440796.8817)",244900,Stokes Valley North,4.79616368,4.79616368,1767205.49395,5440796.8817,-41.1669317,174.99312135,1767205.494,5440796.8817
"POINT (1758172.5348 5434028.978)",245000,Petone Esplanade,0.97436417,0.97436417,1758172.5348,5434028.978,-41.22967597,174.88725425,1758172.5348,5434028.978
"POINT (1761589.6359 5436613.0556)",245100,Epuni West,0.98698623,0.98698623,1761589.6359,5436613.05555,-41.20573675,174.92732065,1761589.6359,5436613.0556
"POINT (1763059.271 5437682.5808)",245200,Avalon East,0.81383753,0.81383753,1763059.27095,5437682.58085,-41.19581347,174.94455461,1763059.271,5437682.5808
"POINT (1759907.341 5435074.6353)",245300,Woburn,0.62488386,0.62488386,1759907.34095,5435074.63525,-41.219921,174.90766865,1759907.341,5435074.6353
"POINT (1763469.753 5437237.3038)",245400,Naenae Central,1.38216309,1.38216309,1763469.75295,5437237.3038,-41.19973943,174.94956607,1763469.753,5437237.3038
"POINT (1760999.4508 5435597.641)",245500,Waterloo West,0.72699777,0.72699777,1760999.45075,5435597.64095,-41.21499593,174.92055257,1760999.4508,5435597.641
"POINT (1762212.6576 5436246.318)",245600,Epuni East,1.00387735,1.00387735,1762212.6576,5436246.31795,-41.20891382,174.93484484,1762212.6576,5436246.318
"POINT (1760116.5222 5432820.5264)",245700,Gracefield,3.74696103,3.87522971,1760116.5222,5432820.5264,-41.24017306,174.91075379,1760116.5222,5432820.5264
"POINT (1759548.4486 5434191.3155)",245800,Moera,0.62398201,0.62398201,1759548.44855,5434191.3155,-41.22794428,174.90362008,1759548.4486,5434191.3155
"POINT (1765991.9922 5438654.2118)",245900,Delaney,2.0684293,2.0684293,1765991.9922,5438654.21185,-41.1864706,174.97924526,1765991.9922,5438654.2118
"POINT (1760711.8679 5434434.3708)",246000,Waiwhetu,1.67972303,1.67972303,1760711.8679,5434434.37075,-41.22552582,174.91742982,1760711.8679,5434434.3708
"POINT (1761714.5331 5435254.7792)",246100,Waterloo East,1.08141639,1.08141639,1761714.5331,5435254.77915,-41.21794009,174.92916885,1761714.5331,5435254.7792
"POINT (1764558.9801 5437475.1542)",246200,Naenae North,2.61127292,2.61127292,1764558.9801,5437475.15415,-41.19737756,174.96248511,1764558.9801,5437475.1542
"POINT (1766644.664 5438799.4492)",246300,Manuka,1.31431633,1.31431633,1766644.664,5438799.44915,-41.18502912,174.98698353,1766644.664,5438799.4492
"POINT (1763524.1143 5436155.8037)",246400,Naenae South,1.18214011,1.18214011,1763524.1143,5436155.8037,-41.20946486,174.95050323,1763524.1143,5436155.8037
"POINT (1762168.365 5433900.9198)",246500,Towai,5.00736114,5.00736114,1762168.365,5433900.91975,-41.23003773,174.93493926,1762168.365,5433900.9198
"POINT (1762972.9958 5432919.8868)",246600,Arakura,1.9607986,1.9607986,1762972.9958,5432919.8868,-41.23870795,174.94479641,1762972.9958,5432919.8868
"POINT (1759892.6736 5428314.9474)",246700,Eastern Bays,1.92632015,1.92632015,1759892.67355,5428314.9474,-41.28078028,174.90926531,1759892.6736,5428314.9474
"POINT (1769765.3168 5428502.5789)",246800,Pencarrow,268.4150435,268.4150435,1769765.31675,5428502.5789,-41.27707617,175.02703281,1769765.3168,5428502.5789
"POINT (1761943.6339 5431572.329)",246900,Wainuiomata West,2.10679137,2.10679137,1761943.63385,5431572.329,-41.25104641,174.93287708,1761943.6339,5431572.329
"POINT (1763795.5519 5432425.6059)",247000,Glendale,3.20897933,3.20897933,1763795.5519,5432425.60585,-41.2429916,174.95473935,1763795.5519,5432425.6059
"POINT (1762571.801 5430408.268)",247100,Wainuiomata Central,1.26292959,1.26292959,1762571.80095,5430408.26795,-41.26139998,174.94068073,1762571.801,5430408.268
"POINT (1758593.8573 5426173.4904)",247200,Eastbourne,1.92750114,1.92750114,1758593.8573,5426173.4904,-41.30031562,174.8943222,1758593.8573,5426173.4904
"POINT (1764039.6028 5429516.6046)",247300,Homedale East,2.90986396,2.90986396,1764039.6028,5429516.6046,-41.2691306,174.95843259,1764039.6028,5429516.6046
"POINT (1763301.0896 5428980.9716)",247400,Homedale West,1.31491148,1.31491148,1763301.08955,5428980.97155,-41.2741023,174.94976407,1763301.0896,5428980.9716
"POINT (1743692.1897 5431037.5076)",247500,Makara-Ohariu,177.48903855,177.48903855,1743692.18965,5431037.50755,-41.25931237,174.71526254,1743692.1897,5431037.5076
"POINT (1752777.5915 5441410.3669)",247600,Tawa North,1.44404946,1.44404946,1752777.59145,5441410.36685,-41.16425548,174.82107209,1752777.5915,5441410.3669
"POINT (1753863.3198 5442230.7014)",247700,Linden,1.11756741,1.11756741,1753863.3198,5442230.70145,-41.15666441,174.83380144,1753863.3198,5442230.7014
"POINT (1752387.6879 5439505.6844)",247800,Tawa South,2.54852315,2.54852315,1752387.68785,5439505.68435,-41.18147753,174.81690066,1752387.6879,5439505.6844
"POINT (1753266.6422 5440315.2058)",247900,Tawa Central,1.53130127,1.53130127,1753266.6422,5440315.20575,-41.17402334,174.82717262,1753266.6422,5440315.2058
"POINT (1754248.6767 5439933.4694)",248000,Grenada North,5.78954552,5.78954552,1754248.67665,5439933.4694,-41.17727395,174.83897037,1754248.6767,5439933.4694
"POINT (1752078.0167 5437713.3847)",248100,Churton Park North,4.71049135,4.71049135,1752078.0167,5437713.3847,-41.19767254,174.81365567,1752078.0167,5437713.3847
"POINT (1755929.9687 5438979.4284)",248200,Takapu-Horokiwi,19.10141036,19.10141036,1755929.9687,5438979.42835,-41.18554165,174.85924788,1755929.9687,5438979.4284
"POINT (1751485.5292 5436260.3013)",248300,Churton Park South,1.25145963,1.25145963,1751485.5292,5436260.3013,-41.21086631,174.8069531,1751485.5292,5436260.3013
"POINT (1750357.7244 5434925.0347)",248400,Johnsonville West,1.17618078,1.17618078,1750357.72435,5434925.0347,-41.22309862,174.79383525,1750357.7244,5434925.0347
"POINT (1753046.4515 5436915.8474)",248500,Grenada Village,1.4520184,1.4520184,1753046.4515,5436915.84735,-41.20467061,174.82539903,1753046.4515,5436915.8474
"POINT (1751139.0274 5435514.8744)",248600,Johnsonville North,0.89334346,0.89334346,1751139.02735,5435514.87435,-41.21764248,174.80300624,1751139.0274,5435514.8744
"POINT (1752552.0498 5435585.2564)",248700,Paparangi,1.31381154,1.31381154,1752552.04975,5435585.2564,-41.21674369,174.81983715,1752552.0498,5435585.2564
"POINT (1748443.7461 5432374.6446)",248800,Ngaio North,0.82389501,0.82389501,1748443.74605,5432374.64455,-41.24641459,174.77163121,1748443.7461,5432374.6446
"POINT (1751495.9432 5434832.2989)",248900,Johnsonville Central,0.9524225,0.9524225,1751495.94315,5434832.2989,-41.22372125,174.80743127,1751495.9432,5434832.2989
"POINT (1750282.1984 5433598.4251)",249000,Broadmeadows,0.64028777,0.64028777,1750282.19835,5433598.42505,-41.23505672,174.79326105,1750282.1984,5433598.4251
"POINT (1747597.1007 5431155.6283)",249100,Crofton Downs,1.31053063,1.31053063,1747597.10065,5431155.6283,-41.25754511,174.76182629,1747597.1007,5431155.6283
"POINT (1751032.9583 5434031.0523)",249200,Johnsonville South,0.7106867,0.7106867,1751032.95825,5434031.05235,-41.23102176,174.80210834,1751032.9583,5434031.0523
"POINT (1749609.5605 5432673.4081)",249300,Khandallah Reserve,1.16554035,1.16554035,1749609.56055,5432673.4081,-41.2435098,174.78546517,1749609.5605,5432673.4081
"POINT (1744511.662 5428436.0823)",249400,Karori Park,2.02744246,2.02744246,1744511.662,5428436.08225,-41.28258876,174.72565725,1744511.662,5428436.0823
"POINT (1752593.6139 5434771.4176)",249500,Newlands North,1.14810845,1.14810845,1752593.61385,5434771.41755,-41.22406312,174.82053599,1752593.6139,5434771.4176
"POINT (1748796.6662 5431617.886)",249600,Ngaio South,1.36956896,1.36956896,1748796.6662,5431617.88595,-41.2531632,174.77602584,1748796.6662,5431617.886
"POINT (1752628.9157 5433606.0555)",249700,Newlands South,5.67112734,5.67112734,1752628.91565,5433606.0555,-41.23454859,174.82124819,1752628.9157,5433606.0555
"POINT (1753792.3648 5435615.9747)",249800,Woodridge,0.99000508,0.99000508,1753792.36475,5435615.97465,-41.21623239,174.83461826,1753792.3648,5435615.9747
"POINT (1746090.1294 5428960.0461)",249900,Karori North,1.61965979,1.61965979,1746090.12935,5428960.04605,-41.27758715,174.74437222,1746090.1294,5428960.0461
"POINT (1750635.9953 5432720.1554)",250000,Khandallah North,1.01843117,1.01843117,1750635.99525,5432720.15535,-41.24289834,174.79769751,1750635.9953,5432720.1554
"POINT (1747481.4709 5429957.319)",250100,Wilton,1.25819085,1.25819085,1747481.47085,5429957.319,-41.26835527,174.76073653,1747481.4709,5429957.319
"POINT (1749854.1946 5431655.6126)",250200,Khandallah South,0.72508827,0.72508827,1749854.1946,5431655.61265,-41.25262817,174.78863328,1749854.1946,5431655.6126
"POINT (1748751.0609 5430611.9183)",250300,Wadestown,1.43661137,1.43661137,1748751.0609,5430611.9183,-41.26222883,174.77572711,1748751.0609,5430611.9183
"POINT (1745136.2366 5427708.958)",250400,Karori South,1.40141398,1.40141398,1745136.2366,5427708.95805,-41.28902351,174.73328551,1745136.2366,5427708.958
"POINT (1751050.1113 5431975.9664)",250500,Onslow,0.7679549,0.7679549,1751050.11125,5431975.9664,-41.24952131,174.80282147,1751050.1113,5431975.9664
"POINT (1746324.4647 5427907.0066)",250600,Karori East,1.22979795,1.22979795,1746324.46465,5427907.00655,-41.28702587,174.747422,1746324.4647,5427907.0066
"POINT (1749724.2295 5429034.8379)",250700,Pipitea-Kaiwharawhara,2.14855482,2.14855482,1749724.22945,5429034.8379,-41.27624822,174.78772639,1749724.2295,5429034.8379
"POINT (1747411.7252 5428767.498)",250800,Northland (Wellington City),1.26093,1.26093,1747411.7252,5428767.49795,-41.27908062,174.76019207,1747411.7252,5428767.498
"POINT (1748602.2036 5429478.1102)",250900,Thorndon,1.48299162,1.48299162,1748602.20355,5429478.11015,-41.27246445,174.77422734,1748602.2036,5429478.1102
"POINT (1748120.1672 5428373.4475)",251000,Wellington Botanic Gardens,0.52539956,0.52539956,1748120.1672,5428373.44745,-41.28249882,174.76874329,1748120.1672,5428373.4475
"POINT (1747413.807 5427778.8761)",251100,Kelburn,0.49662318,0.49662318,1747413.80695,5427778.8761,-41.28798133,174.76045619,1747413.807,5427778.8761
"POINT (1747346.8676 5426917.8092)",251200,Aro Valley,1.24643552,1.24643552,1747346.8676,5426917.80915,-41.29574618,174.75986554,1747346.8676,5426917.8092
"POINT (1748011.6522 5427644.2546)",251300,Wellington University,0.41698538,0.41698538,1748011.65215,5427644.2546,-41.289084,174.7676253,1748011.6522,5427644.2546
